10.1101/2020.03.05.20031740	10.1016/j.chaos.2020.110068	5	5	True	True	True	True	1.0	A data-driven assessment of early travel restrictions related to the spreading of the novel COVID-19 within mainland China	A data-driven assessment of early travel restrictions related to the spreading of the novel COVID-19 within mainland China
10.1101/2020.02.29.20029322	10.1016/j.bbi.2020.03.007	24	24	True	True	False	True	1.0	Vicarious traumatization in the general public, members, and non-members of medical teams aiding in COVID-19 control	Vicarious traumatization in the general public, members, and non-members of medical teams aiding in COVID-19 control
10.1101/2020.03.09.20033183	10.1016/j.ijid.2020.04.080	3	3	True	True	False	True	1.0	Ascertainment rate of novel coronavirus disease (COVID-19) in Japan	Ascertainment rate of novel coronavirus disease (COVID-19) in Japan
10.1101/19003830	10.1097/ede.0000000000001151	6	6	True	True	False	True	1.0	Assessment of Bias in Estimates of Sexual Network Degree using Prospective Cohort Data	Assessment of Bias in Estimates of Sexual Network Degree using Prospective Cohort Data
10.1101/2020.02.20.20025874	10.1093/clinchem/hvaa102	16	8	True	True	False	False	0.6470588235294118	Rapid colorimetric detection of COVID-19 coronavirus using a reverse tran-scriptional loop-mediated isothermal amplification (RT-LAMP) diagnostic plat-form: iLACO	Rapid Detection of COVID-19 Coronavirus Using a Reverse Transcriptional Loop-Mediated Isothermal Amplification (RT-LAMP) Diagnostic Platform
10.1101/2020.03.30.20047852	10.1016/j.clim.2020.108410	4	4	True	True	False	True	1.0	Epigenetic dysregulation of ACE2 and interferon-regulated genes might suggest increased COVID-19 susceptibility and severity in lupus patients	Epigenetic dysregulation of ACE2 and interferon-regulated genes might suggest increased COVID-19 susceptibility and severity in lupus patients
10.1101/2020.04.19.20067660	10.7554/elife.58227	31	31	True	True	False	True	1.0	Augmented Curation of Clinical Notes from a Massive EHR System Reveals Symptoms of Impending COVID-19 Diagnosis	Augmented curation of clinical notes from a massive EHR system reveals symptoms of impending COVID-19 diagnosis
10.1101/19006726	10.1038/s41598-020-68143-7	8	8	True	True	False	True	1.0	Plasma proteomics reveals markers of metabolic stress in HIV infected children with severe acute malnutrition	Plasma proteomics reveals markers of metabolic stress in HIV infected children with severe acute malnutrition
10.1101/19010116	10.1002/ijc.33191	13	13	True	True	False	True	1.0	Prediction of Colorectal Cancer Risk Based on Profiling with Common Genetic Variants	Prediction of Colorectal Cancer Risk Based on Profiling with Common Genetic Variants
10.1101/2020.04.17.20069716	10.1192/j.eurpsy.2020.56	4	4	True	True	True	True	0.8461538461538461	Years of life lost due to the psychosocial consequences of COVID19 mitigation strategies based on Swiss data	Years of life lost due to the psychosocial consequences of COVID-19 mitigation strategies based on Swiss data
10.1101/19003152	10.1136/esmoopen-2019-000596	12	12	True	True	True	True	0.8235294117647058	Contrasting Evidence to Reimbursement Reality for Off-label use (OLU) of Drug Treatments in Cancer Care - Rationale and Design of the CEIT-OLU-project	Contrasting evidence to reimbursement reality for off-label use (OLU) of drug treatments in cancer care: rationale and design of the CEIT-OLU project
10.1101/2020.03.25.20043539	10.1371/journal.pone.0235247	8	8	True	True	True	True	1.0	Outbreak analysis with a logistic growth model shows COVID-19 suppression dynamics in China	Outbreak analysis with a logistic growth model shows COVID-19 suppression dynamics in China
10.1101/2020.04.22.20075663	10.1186/s12916-020-01640-8	12	12	True	True	False	True	1.0	Ethnic and socioeconomic differences in SARS-CoV-2 infection: prospective cohort study using UK Biobank	Ethnic and socioeconomic differences in SARS-CoV-2 infection: prospective cohort study using UK Biobank
10.1101/2020.04.28.20074302	10.24075/brsmu.2020.030	7	7	True	False	True	True	0.5	Structure of anxiety associated with the COVID-19 pandemic in the Russian-speaking sample: results from on-line survey	Structure of anxiety associated with СOVID-19 pandemic: the online survey results
10.1101/19013318	10.1016/j.ahj.2019.11.011	8	8	False	True	False	True	1.0	Quantitative Analysis of Ablation Technique Predicts Arrhythmia Recurrence Following Atrial Fibrillation Ablation	Quantitative analysis of ablation technique predicts arrhythmia recurrence following atrial fibrillation ablation
10.1101/19012336	10.1113/jp279377	6	6	True	True	True	True	1.0	Limited Capacity for Ipsilateral Secondary Motor Areas to Support Hand Function Post-Stroke	Limited capacity for ipsilateral secondary motor areas to support hand function post‐stroke
10.1101/2020.05.13.20101006	10.1093/cid/ciaa799	15	15	True	True	False	True	0.6	Loss of Taste and Smell as Distinguishing Symptoms of COVID-19	Loss of Taste and Smell as Distinguishing Symptoms of Coronavirus Disease 2019
10.1101/19004689	10.1136/bmjgh-2019-001892	1	1	True	True	True	True	1.0	Explaining the outcomes of the 'Clean India' campaign: institutional behaviour and sanitation transformation in India	Explaining the outcomes of the 'Clean India' campaign: institutional behaviour and sanitation transformation in India
10.1101/19002022	10.1016/j.brat.2019.103503	33	52	True	True	True	True	1.0	The Genetic Links to Anxiety and Depression (GLAD) Study: online recruitment into the largest recontactable study of depression and anxiety	The Genetic Links to Anxiety and Depression (GLAD) Study: Online recruitment into the largest recontactable study of depression and anxiety
10.1101/19009498	10.1186/s12942-020-0196-6	8	8	True	True	True	True	1.0	A Network Analysis Framework to Improve the Delivery of Mosquito Abatement Services in Machala, Ecuador	A network analysis framework to improve the delivery of mosquito abatement services in Machala, Ecuador
10.1101/2020.03.10.20033761	10.12688/wellcomeopenres.15786.1	16	16	True	True	False	True	1.0	Inferring the number of COVID-19 cases from recently reported deaths	Inferring the number of COVID-19 cases from recently reported deaths
10.1101/2020.03.27.20043661	10.1017/cts.2020.40	4	4	True	True	True	True	1.0	Clinical characteristics associated with COVID-19 severity in California	Clinical characteristics associated with COVID-19 severity in California
10.1101/2020.05.06.20091900	10.1016/j.iot.2020.100222	4	4	True	True	False	True	1.0	Predicting the Growth and Trend of COVID-19 Pandemic using Machine Learning and Cloud Computing	Predicting the growth and trend of COVID-19 pandemic using machine learning and cloud computing
10.1101/2019.12.29.19016097	10.1007/s10995-020-02931-5	10	10	True	True	True	True	1.0	The use of wearable technology to objectively measure sleep quality and physical activity among pregnant women in urban Lima, Peru: A pilot feasibility study	The Use of Wearable Technology to Objectively Measure Sleep Quality and Physical Activity Among Pregnant Women in Urban Lima, Peru: A Pilot Feasibility Study
10.1101/2020.03.09.20033514	10.1016/j.epidem.2020.100392	4	4	True	True	False	True	1.0	The time scale of asymptomatic transmission affects estimates of epidemic potential in the COVID-19 outbreak	The time scale of asymptomatic transmission affects estimates of epidemic potential in the COVID-19 outbreak
10.1101/2020.04.20.20072702	10.1016/j.jacc.2020.06.007	20	22	True	True	False	True	1.0	Prevalence and Impact of Myocardial Injury in Patients Hospitalized with COVID-19 Infection	Prevalence and Impact of Myocardial Injury in Patients Hospitalized with COVID-19 Infection
10.1101/2020.04.11.20061804	10.1080/13102818.2020.1775118	2	2	True	True	False	True	1.0	Ivermectin as a potential COVID-19 treatment from the pharmacokinetic point of view: antiviral levels are not likely attainable with known dosing regimens	Ivermectin as a potential COVID-19 treatment from the pharmacokinetic point of view: antiviral levels are not likely attainable with known dosing regimens
10.1101/19012088	10.1371/journal.pone.0228751	3	3	True	True	False	True	1.0	Evidence linking atopy and staphylococcal superantigens to the pathogenesis of lymphomatoid papulosis, a recurrent CD30+ cutaneous lymphoproliferative disorder	Evidence linking atopy and staphylococcal superantigens to the pathogenesis of lymphomatoid papulosis, a recurrent CD30+ cutaneous lymphoproliferative disorder
10.1101/19003558	10.1161/jaha.119.015069	5	5	True	True	True	True	1.0	A phenome-wide analysis of short- and long-run disease incidence following Recurrent Pregnancy Loss using data from a 39-year period	Phenome‐Wide Analysis of Short‐ and Long‐Run Disease Incidence Following Recurrent Pregnancy Loss Using Data From a 39‐Year Period
10.1101/2020.04.22.20075598	10.1002/jmv.25971	3	3	True	True	False	True	1.0	Pooling of Nasopharyngeal Swab Specimens for SARS-CoV-2 detection by RT-PCR	Pooling of nasopharyngeal swab specimens for SARS‐CoV‐2 detection by RT‐PCR
10.1101/2019.12.10.19014357	10.1371/journal.pone.0231241	4	4	True	True	True	True	1.0	Using the Bayesian credible subgroups method to identify populations benefiting from treatment: An application to the Look AHEAD trial	Using the Bayesian credible subgroups method to identify populations benefiting from treatment: An application to the Look AHEAD trial
10.1101/2020.03.15.20036293	10.1073/pnas.2004911117	8	8	True	True	False	True	1.0	Demographic science aids in understanding the spread and fatality rates of COVID-19	Demographic science aids in understanding the spread and fatality rates of COVID-19
10.1101/19011189	10.1093/brain/awaa088	15	15	True	True	True	True	1.0	Microglial activation and tau burden predict cognitive decline in Alzheimer's Disease	Microglial activation and tau burden predict cognitive decline in Alzheimer’s disease
10.1101/19003509	10.2147/clep.s253612	10	10	True	True	False	True	0.9523809523809523	Risk factors for heart failure with preserved or reduced ejection fraction among Medicare beneficiaries: Applications of competing risks analysis and gradient boosted model.	<p>Risk Factors for Heart Failure with Preserved or Reduced Ejection Fraction Among Medicare Beneficiaries: Application of Competing Risks Analysis and Gradient Boosted Model</p>
10.1101/2020.03.22.20040923	10.12688/f1000research.23203.1	9	9	True	True	True	True	0.9230769230769231	Scarce COVID-19 Testing Capabilities at Urgent Care Centers in States with Greatest Disease Burden	COVID-19 testing capabilities at urgent care centers in states with greatest disease burden
10.1101/19003376	10.1016/j.forsciint.2019.109924	10	10	True	True	False	True	1.0	Increasing Heroin, Cocaine, and Buprenorphine Arrests Reported to the Maine Diversion Alert Program	Increasing heroin, cocaine, and buprenorphine arrests reported to the Maine Diversion Alert Program
10.1101/19003236	10.1371/journal.pone.0228642	9	9	True	True	True	True	1.0	Toward Automated Classification of Pathological Transcranial Doppler Waveform Morphology via Spectral Clustering	Toward automated classification of pathological transcranial Doppler waveform morphology via spectral clustering
10.1101/2020.04.02.20051284	10.1038/s41591-020-0929-x	51	53	True	True	True	True	1.0	Building an International Consortium for Tracking Coronavirus Health Status	Building an international consortium for tracking coronavirus health status
10.1101/2020.03.03.20030445	10.1007/s11427-020-1717-9	9	9	True	True	False	True	1.0	Modelling-based evaluation of the effect of quarantine control by the Chinese government in the coronavirus disease 2019 outbreak	Modelling-based evaluation of the effect of quarantine control by the Chinese government in the coronavirus disease 2019 outbreak
10.1101/19001511	10.1186/s40634-019-0205-5	2	2	True	True	True	True	1.0	Cluster analysis successfully identifies clinically meaningful knee valgus moment patterns: Frequency of early peaks reflects sex-specific ACL injury incidence	Cluster analysis successfully identifies clinically meaningful knee valgus moment patterns: frequency of early peaks reflects sex-specific ACL injury incidence
10.1101/19002048	10.1080/1369183x.2020.1788927	2	2	True	True	False	True	1.0	Ethnicity and Acculturation: Asian American Substance Use from Early Adolescence to Mature Adulthood	Ethnicity and acculturation: Asian American substance use from early adolescence to mature adulthood
10.1101/2019.12.17.19015198	10.2147/ceor.s241591	3	3	True	True	False	True	0.9411764705882353	Cost of hypertension illness and associated factors among patients attending hospitals in Southwest Shewa Zone, Oromia Regional State, Ethiopia.	<p>Cost of Hypertension Illness and Associated Factors Among Patients Attending Hospitals in Southwest Shewa Zone, Oromia Regional State, Ethiopia</p>
10.1101/19001545	10.1186/s12942-020-00211-7	6	8	True	True	False	True	1.0	Bayesian spatial modelling of childhood cancer incidence in Switzerland using exact point data: A nationwide study during 1985-2015.	Bayesian spatial modelling of childhood cancer incidence in Switzerland using exact point data: a nationwide study during 1985–2015
10.1101/19008102	10.1186/s13690-019-0383-8	6	6	True	True	True	True	0.9411764705882353	How do World and European Standard Populations impact Burden of Disease studies? A case study of Disability-Adjusted Life Years in Scotland	How do world and European standard populations impact burden of disease studies? A case study of disability-adjusted life years (DALYs) in Scotland
10.1101/2020.01.20.20016766	10.1093/noajnl/vdaa042	8	9	True	True	False	True	0.7857142857142857	Tumor Mutational Burden Predicts Survival In Patients With Low Grade Gliomas Expressing Mutated IDH1	Tumor mutational burden predicts survival in patients with low-grade gliomas expressing mutated IDH1
10.1101/19007963	10.1016/j.jinf.2020.04.037	15	15	True	True	False	True	1.0	Treatment advantage in HBV/HIV coinfection compared to HBV monoinfection in a South African cohort	Treatment advantage in HBV/HIV coinfection compared to HBV monoinfection in a South African cohort
10.1101/2020.04.19.20070722	10.1007/s00134-020-06150-y	4	4	True	True	False	True	1.0	Between-centre differences for COVID-19 ICU mortality from early data in England	Between-centre differences for COVID-19 ICU mortality from early data in England
10.1101/2020.02.04.20020503	10.3390/jcm9020571	6	6	True	True	False	True	1.0	Risk assessment of novel coronavirus COVID-19 outbreaks outside China	Risk Assessment of Novel Coronavirus COVID-19 Outbreaks Outside China
10.1101/19000786	10.1177/1479973120904953	8	8	True	True	True	True	1.0	Nutritional Supplementation during Pulmonary Rehabilitation in COPD: A Systematic Review	Nutritional supplementation during pulmonary rehabilitation in COPD: A systematic review
10.1101/2020.02.11.20022186	10.1371/journal.pone.0230405	4	4	True	True	False	True	1.0	Data-Based Analysis, Modelling and Forecasting of the COVID-19 outbreak	Data-based analysis, modelling and forecasting of the COVID-19 outbreak
10.1101/19000943	10.1371/journal.pone.0231670	8	8	True	True	True	True	1.0	Confounding adjustment performance of ordinal analysis methods in stroke studies	Confounding adjustment performance of ordinal analysis methods in stroke studies
10.1101/19007898	10.1186/s12911-020-01163-5	29	29	True	True	False	True	1.0	Machine learning assisted DSC-MRI radiomics as a tool for glioma classification by grade and mutation status	Machine learning assisted DSC-MRI radiomics as a tool for glioma classification by grade and mutation status
10.1101/2020.04.23.20077644	10.1002/jmv.26032	12	12	True	True	False	True	1.0	Epidemiological and clinical characteristics of discharged patients infected with SARS-CoV-2 on the Qinghai plateau	Epidemiological and clinical characteristics of discharged patients infected with SARS‐CoV‐2 on the Qinghai plateau
10.1101/2020.06.04.20122747	10.1016/j.scitotenv.2020.140405	4	4	True	True	True	True	1.0	First environmental surveillance for the presence of SARS-CoV-2 RNA in wastewater and river water in Japan	First environmental surveillance for the presence of SARS-CoV-2 RNA in wastewater and river water in Japan
10.1101/2020.04.06.20055624	10.1016/j.idm.2020.04.001	8	8	True	True	False	True	1.0	To mask or not to mask: Modeling the potential for face mask use by the general public to curtail the COVID-19 pandemic	To mask or not to mask: Modeling the potential for face mask use by the general public to curtail the COVID-19 pandemic
10.1101/19006312	10.1136/bmjgh-2019-001974	16	16	True	True	False	True	1.0	Understanding pretreatment loss to follow-up of tuberculosis patients: an explanatory qualitative study in Chennai, India	Understanding pretreatment loss to follow-up of tuberculosis patients: an explanatory qualitative study in Chennai, India
10.1101/2020.03.29.20045039	10.1038/s41540-020-0138-8	2	2	True	True	True	True	1.0	Advice from a systems-biology model of the Corona epidemics	Advice from a systems-biology model of the corona epidemics
10.1101/19000661	10.1186/s13073-019-0683-1	7	7	True	True	False	True	1.0	Comparative analysis of functional assay evidence use by ClinGen Variant Curation Expert Panels	Comparative analysis of functional assay evidence use by ClinGen Variant Curation Expert Panels
10.1101/2020.04.16.20067421	10.1093/jamia/ocaa116	6	6	True	True	True	True	1.0	Self-reported COVID-19 symptoms on Twitter: An analysis and a research resource	Self-reported COVID-19 symptoms on Twitter: an analysis and a research resource
10.1101/2020.03.04.20031237	10.2337/dc20-0643	3	3	True	True	False	True	1.0	Exploring diseases/traits and blood proteins causally related to expression of ACE2, the putative receptor of SARS-CoV-2: A Mendelian Randomization analysis highlights tentative relevance of diabetes-related traits	Exploring Diseases/Traits and Blood Proteins Causally Related to Expression of ACE2, the Putative Receptor of SARS-CoV-2: A Mendelian Randomization Analysis Highlights Tentative Relevance of Diabetes-Related Traits
10.1101/19002717	10.1016/j.seizure.2019.10.011	10	11	True	True	False	True	1.0	Personality profiles differ between patients with epileptic seizures and patients with psychogenic non-epileptic seizures	Personality profiles differ between patients with epileptic seizures and patients with psychogenic non-epileptic seizures
10.1101/19004234	10.2147/hiv.s242756	3	3	True	True	False	True	0.5909090909090909	Time to death and its Predictors among Adult TB/HIV Co-Infected Patients in Mizan Tepi University Teaching Hospital, South West Ethiopia	<p>Factors Affecting Survival Rates Among Adult TB/HIV Co-Infected Patients in Mizan Tepi University Teaching Hospital, South West Ethiopia</p>
10.1101/19000422	10.1016/s0140-6736(19)32899-5	5	4	True	True	False	False	1.0	Characteristics, service use and mortality of clusters of multimorbid patients in England: a population-based study	Characteristics, service use, and mortality of clusters of multimorbid patients in England: a population-based study
10.1101/19012260	10.1093/brain/awaa097	13	13	True	True	True	True	1.0	Redefining the multidimensional clinical phenotypes of frontotemporal lobar degeneration syndromes	Redefining the multidimensional clinical phenotypes of frontotemporal lobar degeneration syndromes
10.1101/19002378	10.1002/hbm.25133	7	8	True	True	False	True	1.0	Nonlinear biomarker interactions in conversion from Mild Cognitive Impairment to Alzheimer's disease	Nonlinear biomarker interactions in conversion from mild cognitive impairment to Alzheimer's disease
10.1101/19004069	10.1097/j.pain.0000000000001860	15	15	True	True	False	True	0.33333333333333326	Enhanced mindfulness based stress reduction (MBSR+) in episodic migraine: a randomized clinical trial with MRI outcomes	Enhanced mindfulness-based stress reduction in episodic migraine
10.1101/19007005	10.1136/tobaccocontrol-2019-055433	5	5	True	True	True	True	1.0	Is e-cigarette use in non-smoking young adults associated with later smoking? A systematic review and meta-analysis	Is e-cigarette use in non-smoking young adults associated with later smoking? A systematic review and meta-analysis
10.1101/19011866	10.1155/2020/5148370	3	3	True	True	True	True	1.0	Prevalence of erectile dysfunction patients with diabetes mellitus and its association with body mass index and glycated hemoglobin in Africa: a systematic review and meta-analysis	Prevalence of Erectile Dysfunction in Patients with Diabetes Mellitus and Its Association with Body Mass Index and Glycated Hemoglobin in Africa: A Systematic Review and Meta-Analysis
10.1101/2020.03.10.20033852	10.3389/fmed.2020.00329	2	2	True	True	False	True	1.0	Strongly heterogeneous transmission of COVID-19 in mainland China: local and regional variation	Strongly Heterogeneous Transmission of COVID-19 in Mainland China: Local and Regional Variation
10.1101/2020.01.07.20016816	10.1007/s10522-020-09863-1	5	5	True	True	False	True	1.0	Informative Frailty Indices from Binarized Biomarkers	Informative frailty indices from binarized biomarkers
10.1101/2020.04.13.20063198	10.1016/j.jhin.2020.05.007	8	8	True	True	False	True	0.8666666666666667	Knowledge, attitude, practice and perceived barriers among healthcare professionals regarding COVID-19: A Cross-sectional survey from Pakistan	Knowledge, attitude, practice and perceived barriers among healthcare workers regarding COVID-19: a cross-sectional survey from Pakistan
10.1101/2020.03.15.20032870	10.1002/jmv.25794	13	13	True	True	False	True	0.8181818181818182	GENOMIC CHARACTERISATION AND PHYLOGENETIC ANALYSIS OF SARS-COV-2 IN ITALY	Genomic characterization and phylogenetic analysis of SARS-COV-2 in Italy
10.1101/19001586	10.1097/md.0000000000018747	13	13	True	True	False	True	0.75	Modified Long-Axis In-Plane Ultrasound Technique Versus Conventional Palpation Technique For Radial Arterial Cannulation: A Prospective Randomized Controlled Trial	Modified long-axis in-plane ultrasound technique versus conventional palpation technique for radial arterial cannulation
10.1101/19005975	10.1159/000504135	8	8	True	True	False	True	1.0	Absence of Testicular Adrenal Rest Tumors in Newborns, Infants, and Toddlers with Classical Congenital Adrenal Hyperplasia	Absence of Testicular Adrenal Rest Tumors in Newborns, Infants, and Toddlers with Classical Congenital Adrenal Hyperplasia
10.1101/19007997	10.1007/s10620-020-06122-8	4	4	True	True	False	True	1.0	Safety of Flexible Sigmoidoscopy in Pregnant Patients with known or suspected Inflammatory Bowel Disease	Safety of Flexible Sigmoidoscopy in Pregnant Patients with Known or Suspected Inflammatory Bowel Disease
10.1101/19009472	10.1177/1756286419898065	11	11	True	True	True	True	1.0	Randomized controlled trial combining constraint-induced movement therapy and action-observation training in unilateral cerebral palsy: clinical effects and influencing factors of treatment response.	Randomized controlled trial combining constraint-induced movement therapy and action-observation training in unilateral cerebral palsy: clinical effects and influencing factors of treatment response
10.1101/19010199	10.1038/s41597-020-0380-3	14	14	True	True	False	True	1.0	Gaze, Visual, Myoelectric, and Inertial Data of Grasps for Intelligent Prosthetics	Gaze, visual, myoelectric, and inertial data of grasps for intelligent prosthetics
10.1101/2019.12.14.19014654	10.1097/tp.0000000000003357	10	10	True	True	False	True	1.0	Interactive web application for plotting personalized prognosis prediction curves in allogeneic hematopoietic cell transplantation using machine learning	Interactive web application for plotting personalized prognosis prediction curves in allogeneic hematopoietic cell transplantation using machine learning
10.1101/2020.01.08.20016899	10.1080/01616412.2020.1766860	4	4	True	True	False	True	0.7333333333333333	Population-based stroke surveillance using Big Data: epidemiological trends in admissions and mortality in Australia.	Population-based stroke surveillance using big data: state-wide epidemiological trends in admissions and mortality in New South Wales, Australia
10.1101/2020.03.08.20032847	10.1371/journal.pone.0234763	5	5	True	True	False	True	1.0	Prediction of COVID-19 Spreading Profiles in South Korea, Italy and Iran by Data-Driven Coding	Prediction of COVID-19 spreading profiles in South Korea, Italy and Iran by data-driven coding
10.1101/2020.04.03.20051649	10.1016/j.tmaid.2020.101751	7	7	True	True	False	True	1.0	Efficacy of face mask in preventing respiratory virus transmission: a systematic review and meta-analysis	Efficacy of face mask in preventing respiratory virus transmission: A systematic review and meta-analysis
10.1101/2020.02.21.20026187	10.1515/cclm-2020-0187	6	6	True	True	False	True	0.9090909090909091	Comparison of throat swabs and sputum specimens for viral nucleic acid detection in 52 cases of novel coronavirus (SARS-Cov-2) infected pneumonia (COVID-19)	Comparison of throat swabs and sputum specimens for viral nucleic acid detection in 52 cases of novel coronavirus (SARS-Cov-2)-infected pneumonia (COVID-19)
10.1101/2020.04.07.20052340	10.3389/fpubh.2020.00256	1	1	True	True	False	True	1.0	COVID-19 UK Lockdown Forecasts and R0	COVID-19 UK Lockdown Forecasts and R0
10.1101/2020.03.19.20032532	10.1371/journal.pone.0233255	3	4	True	True	True	True	0.7058823529411765	Geo temporal distribution of 1,688 Chinese healthcare workers infected with COVID-19 in severe conditions, a secondary data analysis	Geo-temporal distribution of 1,688 Chinese healthcare workers infected with COVID-19 in severe conditions—A secondary data analysis
10.1101/19002998	10.1212/wnl.0000000000009559	20	19	True	True	True	False	1.0	Validation of Serum Neurofilaments as Prognostic & Potential Pharmacodynamic Biomarkers for ALS	Validation of serum neurofilaments as prognostic and potential pharmacodynamic biomarkers for ALS
10.1101/2020.01.25.20018465	10.1016/j.numecd.2020.06.018	6	6	True	True	False	True	1.0	Associations between dietary patterns and gene expression pattern in peripheral blood mononuclear cells: a cross-sectional study	Associations between dietary patterns and gene expression pattern in peripheral blood mononuclear cells: a cross-sectional study
10.1101/19004879	10.7717/peerj.8108	5	5	True	True	False	True	1.0	Dynamic Changes in Prescription Opioids from 2006 to 2017 in Texas	Dynamic changes in prescription opioids from 2006 to 2017 in Texas
10.1101/2020.04.17.20069062	10.1016/j.cmi.2020.06.009	18	17	True	True	False	False	0.7857142857142857	Large-scale implementation of pooled RNA-extraction and RT-PCR for SARS-CoV-2 detection	Large-scale implementation of pooled RNA extraction and RT-PCR for SARS-CoV-2 detection
10.1101/19012856	10.17513/mjpfi.12945	1	1	True	False	False	True	1.0	Influenza-associated mortality for circulatory and respiratory causes during the 2013-2014 through the 2018-2019 influenza seasons in Russia	INFLUENZA-ASSOCIATED MORTALITY FOR CIRCULATORY AND RESPIRATORY CAUSES DURING THE 2013–2014 THROUGH THE 2018–2019 INFLUENZA SEASONS IN RUSSIA
10.1101/2020.01.21.20018101	10.1016/j.neurobiolaging.2020.03.003	10	10	True	True	True	True	1.0	Comprehensive assessment of PINK1 variants in Parkinson's disease	Comprehensive assessment of PINK1 variants in Parkinson's disease
10.1101/2020.02.08.20021253	10.1016/j.ijheh.2020.113555	10	10	True	True	False	True	1.0	Estimation of the Time-Varying Reproduction Number of COVID-19 Outbreak in China	Estimation of the time-varying reproduction number of COVID-19 outbreak in China
10.1101/2020.04.22.20075200	10.1016/j.watres.2020.115942	6	6	True	True	False	True	0.9285714285714286	SARS-CoV-2 RNA titers in wastewater anticipated COVID-19 occurrence in a low prevalence area	SARS-CoV-2 RNA in wastewater anticipated COVID-19 occurrence in a low prevalence area
10.1101/2020.04.11.20061507	10.1002/jmv.26116	2	19	True	True	False	True	1.0	A High-Coverage SARS-CoV-2 Genome Sequence Acquired by Target Capture Sequencing	High‐coverage SARS‐CoV‐2 genome sequences acquired by target capture sequencing
10.1101/19011452	10.3390/ijerph17010325	10	10	True	True	False	True	1.0	A pilot biomonitoring study of cumulative phthalates exposure among Vietnamese American nail salon workers	A Pilot Biomonitoring Study of Cumulative Phthalates Exposure among Vietnamese American Nail Salon Workers
10.1101/19004259	10.1136/bmjopen-2019-033537	6	5	True	True	True	False	1.0	Applications of qualitative grounded theory methodology to investigate hearing loss: Protocol for a qualitative systematic review	Applications of qualitative grounded theory methodology to investigate hearing loss: protocol for a qualitative systematic review
10.1101/2020.02.27.20028639	10.1007/s40484-020-0199-0	2	2	True	True	False	True	1.0	Modeling the Epidemic Dynamics and Control of COVID-19 Outbreak in China	Modeling the epidemic dynamics and control of COVID-19 outbreak in China
